video_id,video_path,signs_detected,signwriting,translation,full_text,duration,fps,time_total_ms,time_pose_extraction_ms,time_segmentation_ms,time_transcription_ms,time_translation_ms,status,error
EslZp7UiTck-00:13:47.427-00:13:52.030,/work3/s235253/openaslcropped/EslZp7UiTck-00:13:47.427-00:13:52.030.mp4,5,M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500509x497S20500509x497|M500x500S36d00479x467S1dc04503x489S1dc0c478x489S26504507x489S26504507x489|M500x500S36d00479x480S15d04510x497S15d0c478x503|M500x500S15d30489x473S15d39477x496S20600503x489|M500x500S30000482x483S30004482x483S20600520x489,toilet|slip|bag|stop|easy,toilet slip bag stop easy,5.52,25.0,9282.79,7511.9,16.36,1626.78,69.13,success,
8y54C5UiktI-00:02:15.240-00:02:16.206,/work3/s235253/openaslcropped/8y54C5UiktI-00:02:15.240-00:02:16.206.mp4,0,,,,1.16,25.0,1613.59,1584.85,11.25,0.0,0.0,success,
3WB3Ca1ocq8-00:03:35.860-00:03:48.659,/work3/s235253/openaslcropped/3WB3Ca1ocq8-00:03:35.860-00:03:48.659.mp4,1,M500x500S36d00479x467S1dc03503x489S1dc01503x489S20500489x470,have,have,15.36,25.0,22383.89,21093.28,29.94,1088.48,14.58,success,
9MBFq3hQGB0-00:00:02.319-00:00:11.919,/work3/s235253/openaslcropped/9MBFq3hQGB0-00:00:02.319-00:00:11.919.mp4,5,M500x500S36a00482x477S18000512x510S18000511x526S27104528x526|M500x500S36a00482x477S18000512x518S20600467x518|M500x500S36d00479x473S15d33510x497S15d39473x497S20600504x478|M500x500S36d00479x467S1dc04504x426S1dc0c478x426S20500509x426S20500473x438S20500509x473S26504526x473S26504545x463|M500x500S36d00479x480S15032473x480S15032473x478S22a04509x510,(sideview)|fullofcovering|elbow|bikini|upset,(sideview) fullofcovering elbow bikini upset,11.52,25.0,17569.29,15796.54,25.57,1515.36,111.72,success,
cfrSyaoWMl0-00:00:13.140-00:00:16.239,/work3/s235253/openaslcropped/cfrSyaoWMl0-00:00:13.140-00:00:16.239.mp4,1,M500x500S36d00479x473S37609477x473S20331473x467S37607519x473S37607519x473,slave,slave,3.72,25.0,6302.3,5077.19,13.29,1152.94,16.82,success,
AgraECvNR1A-00:06:48.319-00:06:50.399,/work3/s235253/openaslcropped/AgraECvNR1A-00:06:48.319-00:06:50.399.mp4,0,,,,2.52,25.0,3522.52,3481.05,11.51,0.0,0.0,success,
hHxhQ-5ms18-00:04:24.480-00:04:33.160,/work3/s235253/openaslcropped/hHxhQ-5ms18-00:04:24.480-00:04:33.160.mp4,3,M500x500S30007482x482S1dc01510x475S20500482x477|M500x500S30000482x482S30004482x482S14c30482x482S14c30482x482S20500482x526|M500x500S36d00479x467S1dc04467x489S1dc0c519x489S20500482x489S20500511x489,tothink|Macedonia|2nd,tothink Macedonia 2nd,10.44,25.0,15949.95,14391.3,22.13,1362.55,62.63,success,
zPiE-DdEphM-00:06:08.802-00:06:10.536,/work3/s235253/openaslcropped/zPiE-DdEphM-00:06:08.802-00:06:10.536.mp4,0,,,,2.08,25.0,2854.08,2815.59,11.87,0.0,0.0,success,
0ozA6CspdcQ-00:07:11.259-00:07:15.160,/work3/s235253/openaslcropped/0ozA6CspdcQ-00:07:11.259-00:07:15.160.mp4,11,M500x500S15030507x478S15030480x478|M500x500S30001482x483S30007482x483S20600519x489|M500x500S33b00482x483S16d30520x497S16d30520x497S16d38463x497|M500x500S30001482x483S30007482x483S20600519x489|M500x500S30007482x483S20331511x526S20331511x519S26607482x482|M500x500S30001482x482S30007482x482S20600519x482|M500x500S30001482x482S30007482x482S20600519x473|M500x500S36a00482x477S18000518x503S20600519x489|M500x500S30000482x483S1dc00497x489S20500482x477|M500x500S33b00482x482S16d30520x497S16d30520x497S16d38463x497|M500x500S33100482x483S16d30520x497S20500520x497S20500520x497S26500520x497S26510470x498,unbelievable|smart|drink|smart|thinking|mental|mental|fullofcow|sibling|drink|Bar,unbelievable smart drink smart thinking mental mental fullofcow sibling drink Bar,4.68,25.0,8455.39,6391.27,16.89,1816.07,182.43,success,
0av-wKimT9Q-00:02:37.960-00:02:43.497,/work3/s235253/openaslcropped/0av-wKimT9Q-00:02:37.960-00:02:43.497.mp4,2,M500x500S36d00479x467S1dc04504x489S1dc0c489x503|M500x500S33b00482x483S15030504x480S27100536x507,lord|warm,lord warm,6.64,25.0,10267.77,9051.78,18.57,1099.14,28.73,success,
cfrSyaoWMl0-00:07:59.120-00:08:19.199,/work3/s235253/openaslcropped/cfrSyaoWMl0-00:07:59.120-00:08:19.199.mp4,1,M500x500S36d00479x467S1dc04467x489S1dc0c519x489S26504519x489,slip,slip,24.08,25.0,34289.96,32873.53,44.28,1110.58,20.0,success,
0HzztPiFelY-00:05:10.600-00:05:16.399,/work3/s235253/openaslcropped/0HzztPiFelY-00:05:10.600-00:05:16.399.mp4,1,M500x500S36d00479x467S36d00479x528S15032473x458S15032512x457S20600463x489,Argentina,Argentina,5.6,25.0,9047.4,7852.52,16.95,1091.83,25.43,success,
AdDxgNZ7nC0-00:14:50.522-00:14:52.825,/work3/s235253/openaslcropped/AdDxgNZ7nC0-00:14:50.522-00:14:52.825.mp4,0,,,,2.8,25.0,3914.44,3869.02,12.46,0.0,0.0,success,
9C82salEk7w-00:13:06.744-00:13:09.788,/work3/s235253/openaslcropped/9C82salEk7w-00:13:06.744-00:13:09.788.mp4,1,M500x500S36d00479x467S36d00479x528S15032512x463S15032512x457S26600532x477S26600545x477S26610472x477,Deliver,Deliver,2.92,25.0,5229.2,4031.54,12.26,1133.9,17.23,success,
4JYInRUHjlY-00:03:05.599-00:03:18.479,/work3/s235253/openaslcropped/4JYInRUHjlY-00:03:05.599-00:03:18.479.mp4,2,M500x500S36d00479x467S1dc04504x489S1dc0c489x503|M500x500S36d00479x474S20332473x477S2033a473x477S22a04513x507S22a34473x507,lord|backpack,lord backpack,15.48,25.0,23046.63,21368.83,30.66,1428.72,61.21,success,
eK0qbGyQ-eA-00:09:05.418-00:09:08.422,/work3/s235253/openaslcropped/eK0qbGyQ-eA-00:09:05.418-00:09:08.422.mp4,0,,,,2.92,25.0,4111.8,4062.98,11.84,0.0,0.0,success,
zjhom8jHY3s-00:10:03.840-00:10:05.120,/work3/s235253/openaslcropped/zjhom8jHY3s-00:10:03.840-00:10:05.120.mp4,5,M500x500S33100482x483S16d30520x493S22214520x474|M500x500S30007482x482S20600514x474S20600489x474|M500x500S30000482x483S20600519x489S20600489x476|M500x500S33100482x483S10000489x503S20600466x503|M500x500S30000482x483S30004482x483S20500495x471S2880c524x493S20500495x520S14712508x476S14710518x476S20500495x472,Bulgaria|mental|Paraguayan|nose|Bearg,Bulgaria mental Paraguayan nose Bearg,1.56,25.0,3704.85,2184.76,9.52,1395.88,91.35,success,
24fz_9v18Us-00:04:03.509-00:04:13.887,/work3/s235253/openaslcropped/24fz_9v18Us-00:04:03.509-00:04:13.887.mp4,10,M500x500S36d00479x480S15d31503x478S20600489x478|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489|M500x500S30000482x483S30004482x483S20600519x518|M500x500S33100482x483S16d00520x489S20500520x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S30000482x483S1dc00497x489S20500482x477|M500x500S36d00479x474S15d31503x478S20600489x505|M500x500S15030507x480S15030480x480S22a04510x510S22a04510x510|M500x500S36a00482x477S18000512x518S26600519x503|M500x500S36d00479x467S1dc04504x467S1dc0c473x489S26504519x489S26514473x489,Friend|2nd|easy|Camboa|lord|sibling|Friend|heavy|invoice|slip,Friend 2nd easy Camboa lord sibling Friend heavy invoice slip,12.48,25.0,19094.7,17162.78,26.09,1614.79,159.89,success,
5eWlGWCPPKE-00:08:55.957-00:09:12.041,/work3/s235253/openaslcropped/5eWlGWCPPKE-00:08:55.957-00:09:12.041.mp4,4,M500x500S36d00479x467S36d00479x530S20332473x458S2033a473x458S26604519x489S26614473x489|M500x500S36a00482x477S18000503x512S20600489x512|M500x500S36d00479x467S36d00479x536S15d31516x467S20600489x519|M500x500S36d00479x467S36d00479x530S20332473x458S20332473x458S26600526x467S26600545x463,drawer|fullofcovering|companion|backpack,drawer fullofcovering companion backpack,15.48,25.0,22565.05,21179.09,31.04,1118.89,76.04,success,
3poB5VELd34-00:00:53.070-00:01:05.810,/work3/s235253/openaslcropped/3poB5VELd34-00:00:53.070-00:01:05.810.mp4,0,,,,15.28,25.0,20986.57,20800.13,31.22,0.0,0.0,success,
d-0NivWQG98-00:06:51.319-00:06:52.519,/work3/s235253/openaslcropped/d-0NivWQG98-00:06:51.319-00:06:52.519.mp4,0,,,,1.44,25.0,2042.37,2015.29,9.19,0.0,0.0,success,
eN0F-yTvds4-00:06:46.620-00:06:48.079,/work3/s235253/openaslcropped/eN0F-yTvds4-00:06:46.620-00:06:48.079.mp4,4,M500x500S36d00479x480S20333477x503S20331477x503S26507509x512|M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500509x490|M500x500S15030507x478S15030480x478S20600472x512|M500x500S30000482x483S1dc01510x497S20500482x489S20500482x489S20500482x489,skin|2nd|wish|simple,skin 2nd wish simple,1.76,25.0,3638.89,2406.86,16.81,1126.26,64.77,success,
FSTcHQ4yBbw-00:05:39.879-00:05:43.000,/work3/s235253/openaslcropped/FSTcHQ4yBbw-00:05:39.879-00:05:43.000.mp4,0,,,,3.0,25.0,4106.68,4055.64,11.64,0.0,0.0,success,
8Pgz-GaUC6M-00:01:40.891-00:01:49.608,/work3/s235253/openaslcropped/8Pgz-GaUC6M-00:01:40.891-00:01:49.608.mp4,0,,,,8.36,25.0,11604.11,11495.16,20.11,0.0,0.0,success,
3Vg-kKfUHzI-00:04:45.420-00:04:49.319,/work3/s235253/openaslcropped/3Vg-kKfUHzI-00:04:45.420-00:04:49.319.mp4,0,,,,4.68,25.0,6405.76,6338.27,14.77,0.0,0.0,success,
gdVQKVcjBO8-00:10:37.399-00:10:43.120,/work3/s235253/openaslcropped/gdVQKVcjBO8-00:10:37.399-00:10:43.120.mp4,0,,,,6.88,25.0,9470.09,9373.48,19.62,0.0,0.0,success,
4JYInRUHjlY-00:08:12.139-00:08:18.360,/work3/s235253/openaslcropped/4JYInRUHjlY-00:08:12.139-00:08:18.360.mp4,1,M500x500S36d00479x473S37609477x473S20331477x473S26507509x473,Scotland,Scotland,7.48,25.0,11609.44,10298.09,19.34,1187.13,20.8,success,
B7ovyGxt_xk-00:06:41.439-00:06:46.019,/work3/s235253/openaslcropped/B7ovyGxt_xk-00:06:41.439-00:06:46.019.mp4,1,M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500473x489,2nd,2nd,4.4,25.0,7322.37,6128.95,15.62,1107.52,17.13,success,
6cF1wysTBio-00:02:30.817-00:02:32.885,/work3/s235253/openaslcropped/6cF1wysTBio-00:02:30.817-00:02:32.885.mp4,4,M500x500S30000482x483S30004482x483S22a04511x525S22a04511x525|M500x500S30000482x483S30004482x483S20600519x489|M500x500S33b00482x483S15d31503x489S20600489x512|M500x500S30000482x483S30004482x483S20600503x489,sweet|easy|MONHA|easy,sweet easy MONHA easy,2.48,25.0,4736.6,3398.65,11.42,1231.34,66.7,success,
EiPus06oKy0-00:00:25.160-00:00:26.640,/work3/s235253/openaslcropped/EiPus06oKy0-00:00:25.160-00:00:26.640.mp4,3,M500x500S36a00482x477S18000511x512S18000510x512S18000510x512|M500x500S36d00479x473S37609519x473S37600489x474S36d00479x512S20332519x489S20332473x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489,Feb0uary|elbow|2nd,Feb0uary elbow 2nd,1.8,25.0,3889.37,2465.96,22.69,1310.76,68.93,success,
9sFoofToRqM-00:10:12.000-00:10:15.457,/work3/s235253/openaslcropped/9sFoofToRqM-00:10:12.000-00:10:15.457.mp4,0,,,,3.32,25.0,4727.44,4675.28,13.19,0.0,0.0,success,
AdDxgNZ7nC0-00:18:03.082-00:18:22.101,/work3/s235253/openaslcropped/AdDxgNZ7nC0-00:18:03.082-00:18:22.101.mp4,2,M500x500S15030510x463S15030474x480S22a04510x497S22a04510x497|M500x500S36d00479x467S36d00480x536S15d31512x517S15d39473x517,wanted|welfare,wanted welfare,22.8,25.0,32759.87,31317.1,43.11,1135.56,37.41,success,
8Pgz-GaUC6M-00:09:49.004-00:10:16.282,/work3/s235253/openaslcropped/8Pgz-GaUC6M-00:09:49.004-00:10:16.282.mp4,1,M500x500S36d00479x467S36d00479x528S15d31517x489S15d39463x489,House,House,26.2,25.0,37066.22,35654.09,46.19,1087.36,20.19,success,
3zBcV4VQ2lg-00:06:54.980-00:07:01.379,/work3/s235253/openaslcropped/3zBcV4VQ2lg-00:06:54.980-00:07:01.379.mp4,3,M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S30000482x483S30004482x483S20600519x518,2nd|lord|easy,2nd lord easy,7.68,25.0,12019.36,10575.62,21.14,1287.4,49.17,success,
ezAvfUPI1To-00:09:18.279-00:09:28.879,/work3/s235253/openaslcropped/ezAvfUPI1To-00:09:18.279-00:09:28.879.mp4,5,M500x500S36d00479x473S15d31518x473S15d39463x473S26604519x489S26614473x489|M500x500S30000482x483S1dc00497x489S20600489x519|M500x500S36d00479x473S37601478x474S36d00479x473S22a04510x497S22a34473x503|M500x500S36d00479x473S37601478x474S36d00479x473S22a04510x497S15032473x489S1503a473x489|M500x500S36d00479x480S15032473x480S15032473x510S22a04509x512,pull|lesbian|underpants|Scottish|upset,pull lesbian underpants Scottish upset,12.72,25.0,18890.4,17330.59,25.48,1317.09,83.26,success,
0ozA6CspdcQ-00:00:07.919-00:00:09.339,/work3/s235253/openaslcropped/0ozA6CspdcQ-00:00:07.919-00:00:09.339.mp4,2,M500x500S36d00479x473S37605473x473S20332473x467S26607519x473S26617473x473|M500x500S36d00479x473S37601478x473S37605473x474S36d00480x512S15d31512x512S20500473x512,slave|breastfeed,slave breastfeed,1.72,25.0,3499.4,2315.72,9.96,1109.1,43.12,success,
j2iRHiIYtTg-00:09:45.418-00:09:48.421,/work3/s235253/openaslcropped/j2iRHiIYtTg-00:09:45.418-00:09:48.421.mp4,8,M500x500S15030510x463S26604510x497|M500x500S36d00479x473S37605473x474S20331512x512S20339473x512|M500x500S36d00479x473S37605473x473S37605473x474S20331511x489S20331519x489S20500473x489|M500x500S36d00479x467S1dc04510x490S1dc0c478x489S20500509x490|M500x500S36d00479x467S1dc04504x489S1dc0c478x503|M500x500S30000482x483S1dc00497x489S20600489x519|M500x500S15030507x480S15038473x480S27100536x507S27114440x507|M500x500S36d00479x480S16d32513x498S16d3a463x498S26502536x498S26516457x498S20500480x498S20500480x481,want|skin|elbowslave|toilet|lord|lesbian|gossip|member,want skin elbowslave toilet lord lesbian gossip member,3.6,25.0,6576.27,4944.16,14.22,1446.04,132.96,success,
cunzvS3XRX4-00:08:24.461-00:08:36.307,/work3/s235253/openaslcropped/cunzvS3XRX4-00:08:24.461-00:08:36.307.mp4,0,,,,11.4,25.0,15762.57,15619.16,24.58,0.0,0.0,success,
zCCUZIqwDJw-00:09:36.320-00:09:43.320,/work3/s235253/openaslcropped/zCCUZIqwDJw-00:09:36.320-00:09:43.320.mp4,18,M500x500S36d00479x463S16d10554x463S16d18540x463S20500561x474S26504557x522S26514540x522|M500x500S36a00482x477S18000512x518S20600519x518|M500x500S36d00479x473S37607479x473S20331S2033737482x477|M500x500S36d00479x473S37601477x474S20331477x474S20500509x474S20500477x474|M500x500S36d00479x480S20332511x510S20332511x510S26502528x510S26516457x510|M500x500S2ff00482x483S1ed3e504x489S21600514x474|M500x500S36d00479x473S37605473x474S20333473x512S20335473x512|M500x500S2ff00482x483S20600514x474S10a20503x474|M500x500S36d00479x463S16d10554x463S16d18541x463S20500561x474S26504557x522S26510457x522|M500x500S2ff00482x483S1ed3e504x489S21600514x474|M500x500S2ff00482x483S1ed3e504x489S21600514x474|M500x500S30000482x483S30004482x483S20600520x474|M500x500S36d00479x474S20332473x477S2033a473x505S20600472x505S20600472x505|M500x500S36d00479x473S37601477x474S20331511x477S22a07482x504|M500x500S36d00479x473S37601478x474S20331511x477S22a07477x512|M500x500S36d00479x474S20333510x511S20333510x474S22a03510x474S22a33510x477S22a37373731p474|M500x500S30000482x483S30004482x483S20600520x474|M500x500S36d00479x473S37601477x474S20331477x474S22a04509x512,member|neck|brake|fundamental|T-shirt|cochlearimplant|elbowslave|Edivânia|member|cochlearimplant|cochlearimplant|easy|joblessness|slack|slack|backpack|easy|embrace,member neck brake fundamental T-shirt cochlearimplant elbowslave Edivânia member cochlearimplant cochlearimplant easy joblessness slack slack backpack easy embrace,8.4,25.0,15094.7,11567.61,19.82,3092.01,333.26,success,
BwIIUBEqyzM-00:01:41.367-00:01:55.481,/work3/s235253/openaslcropped/BwIIUBEqyzM-00:01:41.367-00:01:55.481.mp4,0,,,,13.56,25.0,18727.81,18560.77,29.93,0.0,0.0,success,
d65LN13bioQ-00:02:00.879-00:02:08.879,/work3/s235253/openaslcropped/d65LN13bioQ-00:02:00.879-00:02:08.879.mp4,2,M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S2ff00482x483S15a37482x483S15a51517x486S20500467x504S25106525x489,lord|ecological,lord ecological,7.68,25.0,11132.48,9848.74,18.81,1153.41,38.35,success,
fKp-LcL_C0g-00:08:22.240-00:08:28.439,/work3/s235253/openaslcropped/fKp-LcL_C0g-00:08:22.240-00:08:28.439.mp4,0,,,,7.44,25.0,10355.61,10252.06,20.14,0.0,0.0,success,
ApwxdbyKZM8-00:00:35.659-00:00:43.479,/work3/s235253/openaslcropped/ApwxdbyKZM8-00:00:35.659-00:00:43.479.mp4,6,M500x500S36a00482x477S18000511x512S18000510x512S18000510x512|M500x500S36a00482x477S18000518x518S26600482x482S26600482x482|M500x500S33b00482x482S15d31518x473S20600519x512|M500x500S30000482x482S20600489x474S20600489x474|M500x500S36d00479x473S37605479x473S37605473x474S36d00480x512S20332489x512|M500x500S36d00479x467S36d00478x512S15d31512x517S15d39463x517,Feb0uary|elevate|MONDICK|Paraguayan|bag|welfare,Feb0uary elevate MONDICK Paraguayan bag welfare,9.4,25.0,14447.4,12866.19,21.22,1331.65,127.77,success,
2Wsw0KI-yQg-00:18:42.208-00:18:45.415,/work3/s235253/openaslcropped/2Wsw0KI-yQg-00:18:42.208-00:18:45.415.mp4,0,,,,3.08,25.0,4162.13,4136.35,12.42,0.0,0.0,success,
0AQHLPt8NDk-00:00:06.272-00:00:08.903,/work3/s235253/openaslcropped/0AQHLPt8NDk-00:00:06.272-00:00:08.903.mp4,0,,,,3.16,25.0,4321.42,4272.49,12.49,0.0,0.0,success,
7yYu5s4k8Ig-00:02:05.640-00:02:20.120,/work3/s235253/openaslcropped/7yYu5s4k8Ig-00:02:05.640-00:02:20.120.mp4,0,,,,17.36,25.0,24232.3,24019.65,35.28,0.0,0.0,success,
4CZCJPhojUc-00:05:09.934-00:05:18.860,/work3/s235253/openaslcropped/4CZCJPhojUc-00:05:09.934-00:05:18.860.mp4,1,M500x500S36d00479x467S36d00479x530S20332511x489S26500545x489S26500545x489S26500545x489,tension,tension,8.6,25.0,13058.75,11769.78,21.82,1156.68,20.38,success,
FV4HBtRL89c-00:00:15.928-00:00:27.652,/work3/s235253/openaslcropped/FV4HBtRL89c-00:00:15.928-00:00:27.652.mp4,0,,,,11.28,25.0,15463.87,15321.8,25.38,0.0,0.0,success,
3TEQLFpSk2I-00:04:56.100-00:05:07.660,/work3/s235253/openaslcropped/3TEQLFpSk2I-00:04:56.100-00:05:07.660.mp4,1,M500x500S36d00479x467S36d00479x530S20332519x489S20600467x489,numbers,numbers,13.88,25.0,20084.46,18752.24,27.77,1139.99,17.6,success,
Ct-0LgiwtBs-00:04:53.000-00:05:00.240,/work3/s235253/openaslcropped/Ct-0LgiwtBs-00:04:53.000-00:05:00.240.mp4,6,M500x500S15030510x463S15030478x510S22a04510x489S22a04510x489|M500x500S36d00479x475S15d33510x497S20600467x484|M500x500S15d37482x482S15d3f482x482S20600519x473|M500x500S36d00479x467S15d31516x467S20600489x467|M500x500S36d00479x473S15d31518x473S15d39463x473S20600489x473|M500x500S15030510x463S15030510x463S26604510x489S26614473x489,heavy|companion|evidence|Friend|difficulty|want,heavy companion evidence Friend difficulty want,8.68,25.0,13516.51,12027.77,21.51,1268.02,107.95,success,
j2iRHiIYtTg-00:10:21.921-00:10:24.355,/work3/s235253/openaslcropped/j2iRHiIYtTg-00:10:21.921-00:10:24.355.mp4,1,M500x500S36a00482x477S18000510x512S20600489x512,fullofcovering,fullofcovering,2.92,25.0,5104.65,3972.27,11.74,1061.94,25.33,success,
cunzvS3XRX4-00:06:31.557-00:06:40.608,/work3/s235253/openaslcropped/cunzvS3XRX4-00:06:31.557-00:06:40.608.mp4,0,,,,8.72,25.0,12156.56,12042.55,20.69,0.0,0.0,success,
gdVQKVcjBO8-00:12:53.080-00:13:07.200,/work3/s235253/openaslcropped/gdVQKVcjBO8-00:12:53.080-00:13:07.200.mp4,13,M500x500S36d00479x473S37601477x474S20331477x474S22a00509x504|M500x500S2ff00482x483S1ed3e473x469S1ed36473x469S22a04512x488S22a04512x488|M500x500S2ff00482x483S20600489x512S10020498x474|M500x500S36d00479x473S37605479x474S20331S15d32S3770bp482S20500514x474S20500514x474|M500x500S30000482x483S20600489x470S10020489x470|M500x500S36d00479x468S37605479x471S15d32478x488S20500488x473S20500488x479S22a04503x490|M500x500S30004482x483S20600514x518S10020473x482|M500x500S30000482x483S20600514x474S20600514x474|M500x500S30000482x483S20600514x474S20600514x474|M500x500S2ff00482x483S10020488x490S20600489x505|M500x500S30000482x483S20600489x470S10020489x470|M500x500S36d00479x473S37605479x474S20320489x505S20320489x505S20500518x505S20500532x505|M500x500S36d00479x473S37609477x473S15d31489x473S20600489x473,embrace|Menstruation|telephone|elbow|everyday|brag|quiet|Paraguayan|Paraguayan|communism|everyday|love|cough,embrace Menstruation telephone elbow everyday brag quiet Paraguayan Paraguayan communism everyday love cough,16.96,25.0,24960.34,22779.69,32.25,1821.17,204.06,success,
0AQHLPt8NDk-00:07:42.127-00:07:47.766,/work3/s235253/openaslcropped/0AQHLPt8NDk-00:07:42.127-00:07:47.766.mp4,1,M500x500S36a00482x477S18000512x510S18000503x512S27104526x526,(seeActs28:5),(seeActs28:5),6.8,25.0,10441.04,9274.1,18.73,1038.14,36.1,success,
63hltb-VK6Y-00:01:42.368-00:01:51.844,/work3/s235253/openaslcropped/63hltb-VK6Y-00:01:42.368-00:01:51.844.mp4,0,,,,9.12,25.0,12746.33,12623.47,23.38,0.0,0.0,success,
8n6wq6QS9Js-00:00:51.700-00:01:00.899,/work3/s235253/openaslcropped/8n6wq6QS9Js-00:00:51.700-00:01:00.899.mp4,0,,,,11.04,25.0,15387.73,15244.38,26.05,0.0,0.0,success,
0HzztPiFelY-00:13:11.331-00:13:18.964,/work3/s235253/openaslcropped/0HzztPiFelY-00:13:11.331-00:13:18.964.mp4,1,M500x500S36d00479x473S37601478x474S20331473x467S2c607509x497,slave,slave,7.36,25.0,11414.31,10153.57,20.22,1143.07,17.74,success,
AdDxgNZ7nC0-00:06:55.514-00:07:00.752,/work3/s235253/openaslcropped/AdDxgNZ7nC0-00:06:55.514-00:07:00.752.mp4,0,,,,6.28,25.0,8631.15,8545.86,17.05,0.0,0.0,success,
g6dL_64oZ3Y-00:08:48.500-00:08:49.759,/work3/s235253/openaslcropped/g6dL_64oZ3Y-00:08:48.500-00:08:49.759.mp4,2,M500x500S30000482x483S30004482x483S22a04511x489S22a04511x489S22a04510x489|M500x500S30007482x482S1dc01510x497S20500509x474,Portugal|consider,Portugal consider,1.52,25.0,3262.27,2097.33,9.82,1092.11,43.36,success,
7MO4gEUj6v0-00:08:12.040-00:08:24.600,/work3/s235253/openaslcropped/7MO4gEUj6v0-00:08:12.040-00:08:24.600.mp4,0,,,,12.08,25.0,16576.34,16426.45,25.84,0.0,0.0,success,
1cT9kp1pI8A-00:01:06.483-00:01:25.168,/work3/s235253/openaslcropped/1cT9kp1pI8A-00:01:06.483-00:01:25.168.mp4,0,,,,17.92,25.0,24724.92,24509.93,34.87,0.0,0.0,success,
8Pgz-GaUC6M-00:15:08.282-00:15:21.794,/work3/s235253/openaslcropped/8Pgz-GaUC6M-00:15:08.282-00:15:21.794.mp4,1,M500x500S36d00479x467S36d00480x536S15d31512x517S15d39473x517,welfare,welfare,12.96,25.0,19030.24,17683.91,28.21,1160.62,17.55,success,
gwo0dhvT1yA-00:06:38.148-00:07:37.581,/work3/s235253/openaslcropped/gwo0dhvT1yA-00:06:38.148-00:07:37.581.mp4,11,M500x500S36d00479x480S15030517x480S15030480x473|M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S36d00479x473S37601480x473S37607480x474S36d00480x512S20331512x512S20330478x512|M500x500S33100482x483S16d00520x489S21600520x489S21600520x489|M500x500S15030507x478S15030480x478|M500x500S36d00479x467S14c30511x489S14c30510x463S26504510x489S26514477x489|M500x500S36a00482x477S15d31510x512S20600467x512|M500x500S36d00479x467S15d32473x478S15d32473x478S22a04511x504|M500x500S30000482x483S30004482x483S20600519x489|M500x500S36d00479x467S15d31516x467S20600489x467|M500x500S33100482x483S16d30520x485S16d30520x467S26600520x480,energy|lord|slave|wolf|unbelievable|earlier|battery|left-handed|easy|Friend|wolf,energy lord slave wolf unbelievable earlier battery left-handed easy Friend wolf,71.28,25.0,100406.7,97416.04,124.54,1935.04,197.24,success,
