video_id,translation,num_frames,error,frame_extraction_time,spatial_feature_time,motion_feature_time,inference_time,total_time
BwIIUBEqyzM-00:01:41.367-00:01:55.481,und der wind stürmt richtung osten osten südostosten ostschweden ostseeküste ostseeküste ostseeküste ostseeküste ostseeküste sturmbö,339,,0.058,20.803,38.202,4.105,63.342
d65LN13bioQ-00:02:00.879-00:02:08.879,es gibt weitere linie figurative figurative abkühlung die figura figura figura figura figura figura figura figura figura figura figura figura figura figura figura,192,,0.037,10.43,21.465,4.11,36.244
fKp-LcL_C0g-00:08:22.240-00:08:28.439,es gibt weitere wettervorlage die gibt es im südwesten europas bei verkehrsbeziehungen beziehungsweise richtung ostsee e wahrscheinlich gibt es abgesehen von diesen hohen bergen auch ruhigen  umgebung ,186,,0.035,10.367,20.149,4.103,34.827
ApwxdbyKZM8-00:00:35.659-00:00:43.479,"e qualtit en qué e t en só que e entend. e chten entspannungs que entspannungs. e chten entligt ense tete énergie. e energie. énergie, ",235,,0.042,13.184,27.363,4.103,44.867
2Wsw0KI-yQg-00:18:42.208-00:18:45.415,die folge es strömt mit flüssige luft zu uns.,77,,0.02,4.543,7.533,1.343,13.638
0AQHLPt8NDk-00:00:06.272-00:00:08.903,es gibt ihnen aber zahlreiche wetterdienste es gibt ihnen aber nur vereinzelt blüen vereinzelt druck vereinzelt blüen druck.,79,,0.018,4.651,7.622,3.408,15.875
7yYu5s4k8Ig-00:02:05.640-00:02:20.120,es könnte also been vermerkt wenn es sich im blick auf blick auf blick auf blick auf blick auf blick auf blick auf blick auf blick auf blick auf blick auf blick auf blick auf blick auf blick auf blick auf ,434,,0.073,24.448,49.794,4.121,78.639
4CZCJPhojUc-00:05:09.934-00:05:18.860,es ändert sich vor allem in den nächsten tagen aber es ändert sich vor allem in den landesteilen da ändert sich erstmal das wetter und das entspannungs gibt es in den nächsten tagen.,215,,0.042,12.259,23.052,4.169,39.697
FV4HBtRL89c-00:00:15.928-00:00:27.652,und diese entwicklung ebbt sich also über tausend kilometer linie schritte in schritte um schritte in schritte um schritte in schritte.,282,,0.05,15.334,31.743,3.493,50.792
3TEQLFpSk2I-00:04:56.100-00:05:07.660,a blühem herbst ich vielen guten komünen aus osten e e s hat zu blühem a blühem a blühem a blühem a b,347,,0.061,21.525,39.564,4.121,65.472
Ct-0LgiwtBs-00:04:53.000-00:05:00.240,etliche ungemütliche punkte die umweltlage eines tiefs über russland und das europäische wetterdienst sorgt dafür dass es mit freundlichem wetter zu tun kommt.,217,,0.04,13.527,23.36,3.723,40.826
j2iRHiIYtTg-00:10:21.921-00:10:24.355,e widt e wid e wid wid e wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid,73,,0.018,4.972,8.704,4.12,18.015
cunzvS3XRX4-00:06:31.557-00:06:40.608,es ändert sich vor allem in dieser woche die wetterlage die ändert sich vor allem in blauen nebel holsteins bei rothaargebirge es rothaargebirge rothaargebirge,218,,0.038,12.346,23.91,4.106,40.575
gdVQKVcjBO8-00:12:53.080-00:13:07.200,in den nächsten tagen ändert sich das wetter dann schon wieder mit hohen temperatur und ändert sich vor allem in südwesten ostsüdosteuropas aber auch im westen nordosten ostsüdostwind.,424,,0.073,23.627,48.616,4.201,76.718
0AQHLPt8NDk-00:07:42.127-00:07:47.766,es geht weiter ungemütlich von polar bears es hat seinen punkt an den ostsee es hat seinen punkt an den ostsee stehe es gibt es an den ostsee stehe ,170,,0.033,9.713,18.384,4.098,32.402
63hltb-VK6Y-00:01:42.368-00:01:51.844,in den nächsten stunden ebenfalls wird es eher ein rung drängen auf den rung drängen diese rung drängt e rung wird drängt und e rung wird drängt,228,,0.042,12.69,23.833,4.188,40.956
8n6wq6QS9Js-00:00:51.700-00:01:00.899,eagle flütt von südwest bis nach südfalen in finland finland finland finland finland finland finland finland finland finland finland finland ,276,,0.05,14.756,29.581,4.171,48.732
0HzztPiFelY-00:13:11.331-00:13:18.964,es ändert sich fast das wetter vor allem in den nächsten tagen es ändert sich fast das wetter vor allem in südosteuropa es schüttet ein raus aus dem südwesten europas,184,,0.035,9.777,20.518,4.102,34.605
AdDxgNZ7nC0-00:06:55.514-00:07:00.752,die temperatur steigt ja auf werte werte um osten werte werte werte.,157,,0.031,8.048,16.959,1.743,26.982
g6dL_64oZ3Y-00:08:48.500-00:08:49.759,e                               ,38,,0.012,2.231,2.683,4.129,9.225
7MO4gEUj6v0-00:08:12.040-00:08:24.600,es gibt eine stabile wetterlage so wie an der ostsee or auch an den küsten bei ostsee fängt es immer noch an zu stürmischen blauen walden an der ostsee drängt an,302,,0.052,15.828,31.975,4.097,52.125
1cT9kp1pI8A-00:01:06.483-00:01:25.168,es gibt zahlreiche blaue nebel nebel blaue nebel blaue blaue blaue blaue blaue blaue blaue blaue blaue blaue blaue blaue blaue ,448,,0.075,24.763,50.316,4.133,79.487
8Pgz-GaUC6M-00:15:08.282-00:15:21.794,und diese wechselhafte wetterlage sorgt auch dafür dass es sich mit lokalen luftmassen lokale änderungs stehe auch mit lokalen änderungs in den nächsten tagen mit lokalen änderungen.,324,,0.055,18.35,35.788,4.182,58.576
gwo0dhvT1yA-00:06:38.148-00:07:37.581,in den nächsten tagen we entwined tausend pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel pixel ,1782,,0.291,97.025,206.923,4.246,308.72
eN0F-yTvds4-00:13:43.259-00:13:46.019,januar januar januar januar januar januar januar januar januar januar januar januar januar januar januar janu,83,,0.02,4.838,8.544,4.167,17.745
zIAjjFnDhNg-00:02:22.819-00:02:39.060,a bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla,487,,0.09,28.559,55.035,4.134,88.018
ildCQTeV-3U-00:03:39.176-00:03:48.436,und diese luft ist so eben so drängt dass diese temperaturluft tatsächlich soarquält in den hohen lagen in den hohen lagen in den hohen lagen in den hohen lagen in den hohen lagen in den hohen lagen in den,223,,0.041,12.63,23.88,4.108,40.86
Be7Kg0uuaBo-00:02:40.159-00:02:42.099,e widt sich vor allem in sand. e widt sich vor allem in sand.,59,,0.017,2.874,5.238,2.667,10.969
0ozA6CspdcQ-00:09:00.571-00:09:02.720,eastern europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa europa ,65,,0.017,3.589,6.483,4.179,14.444
63hltb-VK6Y-00:08:35.581-00:08:54.000,rungen sind rungen rung rung den rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung ,443,,0.075,24.329,48.489,4.162,77.256
ApwxdbyKZM8-00:10:06.720-00:10:14.799,was een he was beinteminted von a cultas. e hat inteafel inteafel inteafel inteafel inteafel inteafel inteafel inteafel inteafel inte,243,,0.046,13.272,26.841,4.099,44.432
0AQHLPt8NDk-00:05:44.177-00:05:48.947,e e änder sich fast nichts. e e änder sich vor allem in sylt. e änder sich vor allem in sylt. e änder sich vor allem in ostfäälern europas.,143,,0.029,8.096,14.936,3.929,27.168
11QQwlNKUr4-00:11:20.840-00:11:22.720,es löst sich auf diesem wetter mit stürmischen böen aus.,57,,0.017,3.177,5.624,1.868,10.883
0HzztPiFelY-00:13:26.554-00:13:29.475,es strömt für die jahreszeit wechselhafte luft zu uns.,71,,0.017,3.997,6.395,2.85,13.436
B0jTPtxw3WA-00:08:41.639-00:08:43.159,es gibt zahlreiche schauer vor allem in böen und südost.,46,,0.013,2.423,3.717,1.872,8.194
8kr8G6TzCbM-00:01:41.802-00:01:53.313,ungemütliches ungemütliches ungemütliches ungemütliches ungemütliches ungemütliches ungemütliches ungemütliches ungemütliches,346,,0.061,19.212,39.306,4.144,62.898
eN0F-yTvds4-00:01:35.579-00:01:45.159,e l jut e öltä. e kälttää kältää e kältää e kältää. e kältäää. e kältä,288,,0.053,16.348,33.259,4.159,54.02
AcOCIO6Yvho-00:03:23.620-00:03:37.842,ursprung dieser linie ändert sich vor allem in den folgenden tagen bevor sich ändert sich das wetter.,341,,0.064,19.194,38.432,2.197,60.088
fLZ-ZLa67AI-00:04:21.019-00:04:32.000,während diese entwicklung lasted eher noch in limben schritte schrittung schrittung schrittung schrittung schrittung schrittung schrittung schrittung schrittung schrittung schrittung schrittung schrittung schrittung schrittung,330,,0.06,18.624,37.451,4.151,60.461
d65LN13bioQ-00:02:48.801-00:02:52.520,örtlich bläst der sprühren aus unterschiedlichen richtungen sprühren aus ostsee bis südost.,90,,0.022,5.077,9.147,2.706,17.126
cvqbe6xyT7Y-00:04:29.935-00:04:33.154,und diese luft dreht sich so um auf den horizon und dreht es dreht auf es dreht auf es dreht auf es dreht auf es dreht auf es dreht auf es,193,,0.037,10.681,21.534,4.112,36.565
8Pgz-GaUC6M-00:14:44.383-00:15:08.282,es wurden sicherheitswarnt über die türkischen wi wi wi wi wi wi wi wi wi ,574,,0.094,32.363,65.813,4.133,102.604
0AQHLPt8NDk-00:00:03.669-00:00:06.272,es gibt zahlreiche nebelfelden und freie lichtblicke.,79,,0.019,4.386,7.209,2.171,13.957
3TEQLFpSk2I-00:07:54.339-00:08:05.959,e luta aus diesen hohen stäen he created in awe of awe. he was born in awe of awe. he was born in awe of awe. he was born in awe,349,,0.064,19.659,39.479,4.149,63.518
7xpeNMA_H30-00:00:24.739-00:00:26.420,sexy sexy sexy sexy sexy sexy sexy sexy sexy sexy sexy sexy sexy.exy.exy.exy.ex,51,,0.016,2.943,4.813,4.129,12.1
yH_kzYMc0dE-00:09:53.580-00:09:58.399,es geht aber los mit dem nebel schritt in den nächsten schritt in diesem weg.,145,,0.028,7.76,15.198,2.094,25.258
fyWOxU3YUq8-00:06:28.319-00:06:35.745,an der ostsee bei ostsee fängt es an rauf um die ostsee es blüchtt so ungemütlich von reif und ostseeküste es blüchtt so ,223,,0.041,12.725,22.799,4.098,39.837
045-gE1O_hQ-00:02:23.018-00:02:32.818,ungemütliches november november november november november november november november november november november november november november november november november november nov,294,,0.052,18.8,30.365,4.172,53.591
eyuQSdSbbp8-00:06:15.074-00:06:18.011,in den nächsten tagen will es auf jeden fall noch ein bisschen frischer.,71,,0.018,3.803,5.95,1.672,11.614
AcOCIO6Yvho-00:02:04.915-00:02:11.088,die abhängigkeit dieses wetter sorgt für wechselhaftes wetter mit stürmischen böen und wechselhaftes wetter.,149,,0.029,8.001,14.184,2.682,25.074
zj71SOX9oCo-00:18:57.040-00:19:05.625,flint em tellement kühlt die luft so groß am rhein. flühlt e tellement nach sweden. flühlt e überall. flühlt e zwar an der ost,207,,0.039,11.323,20.91,4.104,36.552
24fz_9v18Us-00:00:41.975-00:00:49.482,e widen sich ändert sich und e bläst sich langsam aus um ne strömt ne werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte ,225,,0.041,12.67,23.764,4.117,40.792
ALW91e6WPTU-00:05:43.944-00:05:46.612,es gibt nooks in diesen streifen sommertimes.,65,,0.015,3.594,6.421,2.172,12.376
B0jTPtxw3WA-00:05:02.860-00:05:11.040,e e änder sich vor allem in den nächsten stunden denn diese temperaturklimat ändert vor allem an diesem temperatur in europa e ändert vor allem wenn e seinen wasser aufhält.,246,,0.045,13.419,25.682,4.147,43.474
Be7Kg0uuaBo-00:07:40.560-00:07:43.759,es gibt es so viele verschiedene temperatur werte ab dem em wet mit den hohen elinte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte,96,,0.023,4.957,10.098,4.125,19.403
j2iRHiIYtTg-00:06:43.502-00:06:45.725,es gibt diesen starken südwind an den küsten stürmisch böen aus westen.,67,,0.016,3.648,6.225,3.014,13.078
BLVDbsj7Xo4-00:01:03.729-00:01:17.951,es hat seinen rück und dreh in den richtung ostschoen e hat seinen rück und dreh in den östlichen landesien östlichen landesien schritte in schritte.,341,,0.057,18.506,38.176,4.112,61.029
0fsBkodUEk0-00:10:38.678-00:10:43.933,es werte entsprechende warnungen des deutschen wetterdienstes.,126,,0.027,7.024,13.215,2.703,23.169
4JYInRUHjlY-00:06:21.279-00:06:29.839,in großen flusstälern wurden e gegeben und e lösten sich im laufe des dienstes mit kleinen lten prozesses.,257,,0.05,14.741,28.466,3.718,47.148
9TWvWwI3jG4-00:07:31.625-00:07:42.208,"a luda a ochta, a ochta, a ochta, a ochta, a ochta, a ochta, a ochta, a ochta.",254,,0.045,13.992,26.865,4.112,45.217
0HzztPiFelY-00:08:44.440-00:08:58.745,es gibt so viele verschiedene landschaften gibt es so um die blaue nebel blaue striped hulle die blaue striped hulle die blaue striped hulle die blaue striped hulle die blaue,343,,0.058,18.697,36.602,4.105,59.636
11QQwlNKUr4-00:09:33.480-00:09:38.200,es gibt diesen starken sturm bis südostpunkt an der ostseeküste in den nächsten tagen jedenfalls in den nächsten tagen an der ostseeküste.,142,,0.028,7.876,14.459,3.747,26.317
cvqbe6xyT7Y-00:05:11.944-00:05:16.081,es gibt eine stabile wetterlage um ne strömt luft aus nördlichen landesteilen es strömt luft aus diesen landesteilen e strömt von ost to ost.,248,,0.044,13.594,28.144,4.11,46.066
9MBFq3hQGB0-00:04:28.120-00:04:30.439,es bläst ein grünes weihnacht aus östlichen richtung ostsee.,70,,0.018,3.91,6.697,2.082,12.882
AdDxgNZ7nC0-00:13:44.822-00:13:51.029,es ändert sich vor allem in den nächsten tagen bevor es mit den hohen temperaturen und strom druck auf den weg drüben.,187,,0.034,10.724,20.652,2.748,34.344
hL_kvMHjvag-00:06:24.959-00:06:27.959,es gibt weitere schneeschauer vereinzelt in frankfurt zeitweise gebaut in böen frankfurt zeitweise gebaut in eifel frankfurt zeitweise gebaut beim wetter.,90,,0.022,5.073,9.5,4.197,18.987
eK0qbGyQ-eA-00:02:51.003-00:03:05.058,chole widt e wid e keit a blick auf england. a blick auf england a blick auf england a blick auf england. blick auf europa europa. winkels,337,,0.057,19.261,38.357,4.104,61.954
CUIp1T0qhWs-00:15:10.951-00:15:13.703,es sorgt dafür dass es luft turbulktet.,66,,0.017,3.714,6.751,1.339,11.994
ALW91e6WPTU-00:04:37.476-00:04:41.548,in sweden fängt es derzeit auf ein schritt um drüben auf ein schritt um sprühren auf ein schritt um sprühren auf ein schritt.,98,,0.022,5.538,10.677,3.424,19.864
BVrZ2mPsdS0-00:09:11.082-00:09:26.541,"eut, e ud, e óste ud, e ud, ud, e ód, e ud, e ód, e ód ",372,,0.064,21.235,42.621,4.108,68.202
FCcLqY-Nezo-00:08:52.960-00:08:57.240,die luftmassen über europa strömt zu uns.,129,,0.027,7.427,16.896,1.706,26.258
5-XiLc5yNM4-00:05:06.680-00:05:19.220,es lebt immer wieder in den südwesten of deutschland e hat seinen hohen temperatur und mäßig warm luft.,376,,0.067,21.144,42.899,4.108,68.396
1Dtihc3VSiQ-00:00:50.768-00:00:53.478,"e widland widland glas, e widland glas in fonland fonland glas in fonland. widland glas in fonland fonland glas in f",65,,0.016,3.76,6.59,4.125,14.666
fTpH5m4OTw4-00:00:03.253-00:00:05.964,es widnet sich das wetter mit verhältnissweise freundlichem witterung.,65,,0.016,3.762,6.71,1.725,12.396
FmuUP-ysNRY-00:04:20.560-00:04:28.334,e pol pol e pol soaret im süddosten im flüste flüste e strömt von südost ost. ost. ost. ost. ost. ost. ost,233,,0.046,13.263,26.274,4.109,43.88
9C82salEk7w-00:12:06.015-00:12:09.894,es ausblt diesen hohen epile ost. ost. ost. ost. ost. ost. ost. ost. ost. ost. ost. ost. ost. ost. ost. ost,94,,0.021,5.333,9.247,4.117,18.893
5V9VcrKqap0-00:02:11.667-00:02:17.832,es widländt sich derzeit mit lichtblicken auf den nördlichen horizont der ostsäärien aus den hohen mitteleuropas aus den hohen mitteleuropas aus den hohen mitteleuropas aus den hohen mitteleuropa,185,,0.035,10.438,20.715,4.111,35.502
9sFoofToRqM-00:11:53.750-00:11:55.693,tja die luft ist ein trüber von sonne und wetter.,47,,0.014,2.676,3.842,1.588,8.287
eK0qbGyQ-eA-00:07:27.362-00:07:49.218,"based on a vast spanned linie europa e europa e europa, e europa, europa, europa, europa, europa, europa, europa, europa, europa, europa, europa, europa, europa",525,,0.085,30.121,60.127,4.127,94.639
Ct-0LgiwtBs-00:00:29.440-00:00:32.020,e                               ,78,,0.02,4.4,7.638,4.121,16.376
DxIpPTZM-tw-00:04:19.060-00:04:22.220,es ändert sich zunehmend das wetter und es strömt wärmere luft zu uns.,95,,0.021,5.395,9.424,2.146,17.16
20L1KcP9Zeo-00:08:00.759-00:08:10.579,a blâmed océan blewt a ausbrück an der ostsee ostsee während a polar icebergland überquet a ostklima. während a polar iceberg überquet a ostklima.,295,,0.054,19.41,33.29,4.172,57.101
dOBaV-PhD-s-00:05:10.740-00:05:15.819,rungel rungel rungelrung das rungelrung das rungelrung das rungelrung das rungelrung das rungelrung das rungelrung das rungelrung das rungelrung das ,153,,0.031,8.668,17.115,4.251,30.27
1aIPXe8ETE0-00:03:07.900-00:03:17.439,"e lt и нико, e и vielen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen ",287,,0.052,16.543,31.833,4.196,52.799
1opYrIh0eGc-00:02:17.770-00:02:21.307,e hat seinen ausbrück auf den wege europa hat e entspannung. e bläst beim wetter mit starken böen wechsel türbul und walter.,107,,0.022,8.522,11.081,3.665,23.468
8y54C5UiktI-00:03:46.000-00:03:46.485,schönen abend mit vielen schönen schauern.,15,,0.009,0.863,0.923,1.104,3.091
cvqbe6xyT7Y-00:08:59.205-00:09:12.785,es änder sich während diese wechsellose wetterlage umspannt wobei es sich umständlich um drücken und ostwärts dreht sich das ganze um.,814,,0.134,46.386,93.064,4.148,143.933
fKp-LcL_C0g-00:02:13.620-00:02:24.180,andererseits abhängig von lnia aber abhängig von südostwind abhängig von geschwindigkeit düste aber abhängig von südostwind.,317,,0.059,18.503,37.403,3.071,59.212
