cropped_video_path,cropped_video_filename,tsv_row_index,vid,yid,start,end,raw_text,tokenized_text,gloss,split
/work3/s235253/openaslcropped/gdVQKVcjBO8-00:06:38.572-00:06:48.879.mp4,gdVQKVcjBO8-00:06:38.572-00:06:48.879.mp4,11369,gdVQKVcjBO8-00:06:38.572-00:06:48.879,gdVQKVcjBO8,00:06:38.572,00:06:48.879,"LOL.  On August 23, Mavrick asked Lee if he could borrow his ATV to get things from the car.",lol on august 23 mavrick asked lee if he could borrow his atv to get things from the car,,train
/work3/s235253/openaslcropped/3TEQLFpSk2I-00:00:24.559-00:00:26.440.mp4,3TEQLFpSk2I-00:00:24.559-00:00:26.440.mp4,12872,3TEQLFpSk2I-00:00:24.559-00:00:26.440,3TEQLFpSk2I,00:00:24.559,00:00:26.440,Hello everyone.,hello everyone,,train
/work3/s235253/openaslcropped/cunzvS3XRX4-00:18:49.419-00:18:57.635.mp4,cunzvS3XRX4-00:18:49.419-00:18:57.635.mp4,1366,cunzvS3XRX4-00:18:49.419-00:18:57.635,cunzvS3XRX4,00:18:49.419,00:18:57.635,Grigsby said they then suspended Rodgers and called for an investigation.,grigsby said they then suspended rodgers and called for an investigation,,train
/work3/s235253/openaslcropped/BYUE92j4p5U-00:01:10.680-00:01:23.560.mp4,BYUE92j4p5U-00:01:10.680-00:01:23.560.mp4,22919,BYUE92j4p5U-00:01:10.680-00:01:23.560,BYUE92j4p5U,00:01:10.680,00:01:23.560,"In some parts of Florida, restrictions were loosened this weekend and thousands of people flocked to the reopened beaches.",in some parts of florida restrictions were loosened this weekend and thousands of people flocked to the reopened beaches,,train
/work3/s235253/openaslcropped/CUIp1T0qhWs-00:16:58.142-00:17:01.352.mp4,CUIp1T0qhWs-00:16:58.142-00:17:01.352.mp4,10192,CUIp1T0qhWs-00:16:58.142-00:17:01.352,CUIp1T0qhWs,00:16:58.142,00:17:01.352,They gave me some paperwork to sign.,they gave me some paperwork to sign,,train
/work3/s235253/openaslcropped/2Wsw0KI-yQg-00:20:15.165-00:20:17.165.mp4,2Wsw0KI-yQg-00:20:15.165-00:20:17.165.mp4,4572,2Wsw0KI-yQg-00:20:15.165-00:20:17.165,2Wsw0KI-yQg,00:20:15.165,00:20:17.165,Captioned by aslcaptions.com,captioned by aslcaptions.com,,train
/work3/s235253/openaslcropped/yYYYXAAbH7A-00:05:55.187-00:06:01.401.mp4,yYYYXAAbH7A-00:05:55.187-00:06:01.401.mp4,18868,yYYYXAAbH7A-00:05:55.187-00:06:01.401,yYYYXAAbH7A,00:05:55.187,00:06:01.401,Shah said McDonald's has not yet reached out to them to apologize.,shah said mcdonald's has not yet reached out to them to apologize,,train
/work3/s235253/openaslcropped/FV4HBtRL89c-00:03:18.907-00:03:19.822.mp4,FV4HBtRL89c-00:03:18.907-00:03:19.822.mp4,20886,FV4HBtRL89c-00:03:18.907-00:03:19.822,FV4HBtRL89c,00:03:18.907,00:03:19.822,Nice!,nice,,train
/work3/s235253/openaslcropped/B7ovyGxt_xk-00:08:17.220-00:08:22.180.mp4,B7ovyGxt_xk-00:08:17.220-00:08:22.180.mp4,3647,B7ovyGxt_xk-00:08:17.220-00:08:22.180,B7ovyGxt_xk,00:08:17.220,00:08:22.180,"I ve been involved for 10 years, I started when I was 18.",i ve been involved for 10 years i started when i was 18,,train
/work3/s235253/openaslcropped/ildCQTeV-3U-00:02:13.758-00:02:23.016.mp4,ildCQTeV-3U-00:02:13.758-00:02:23.016.mp4,2484,ildCQTeV-3U-00:02:13.758-00:02:23.016,ildCQTeV-3U,00:02:13.758,00:02:23.016,"Taylor said that she believed that their relationship was more of a ""brother-sister"" bond.",taylor said that she believed that their relationship was more of a brother sister bond,,train
/work3/s235253/openaslcropped/AdDxgNZ7nC0-00:17:37.522-00:17:43.796.mp4,AdDxgNZ7nC0-00:17:37.522-00:17:43.796.mp4,2105,AdDxgNZ7nC0-00:17:37.522-00:17:43.796,AdDxgNZ7nC0,00:17:37.522,00:17:43.796,He confirmed it was him and said he has already apologized to the VRS service.,he confirmed it was him and said he has already apologized to the vrs service,,train
/work3/s235253/openaslcropped/eLmY7Wgy92A-00:02:49.169-00:02:58.645.mp4,eLmY7Wgy92A-00:02:49.169-00:02:58.645.mp4,18840,eLmY7Wgy92A-00:02:49.169-00:02:58.645,eLmY7Wgy92A,00:02:49.169,00:02:58.645,Trump said that the states that have shut down because of the coronavirus makes it feel almost like a prison.,trump said that the states that have shut down because of the coronavirus makes it feel almost like a prison,,train
/work3/s235253/openaslcropped/0av-wKimT9Q-00:00:00.721-00:00:03.839.mp4,0av-wKimT9Q-00:00:00.721-00:00:03.839.mp4,2657,0av-wKimT9Q-00:00:00.721-00:00:03.839,0av-wKimT9Q,00:00:00.721,00:00:03.839,It s Alex with The Daily Moth.,it s alex with the daily moth,,train
/work3/s235253/openaslcropped/FShqWVOQ3w0-00:06:01.839-00:06:06.000.mp4,FShqWVOQ3w0-00:06:01.839-00:06:06.000.mp4,22699,FShqWVOQ3w0-00:06:01.839-00:06:06.000,FShqWVOQ3w0,00:06:01.839,00:06:06.000,"When the water receded, the fish were left stranded by the side of the road.",when the water receded the fish were left stranded by the side of the road,,train
/work3/s235253/openaslcropped/1c1aGRdDYB8-00:07:39.279-00:07:43.310.mp4,1c1aGRdDYB8-00:07:39.279-00:07:43.310.mp4,17627,1c1aGRdDYB8-00:07:39.279-00:07:43.310,1c1aGRdDYB8,00:07:39.279,00:07:43.310,It doesn't appear to be a serious issue.,it does n't appear to be a serious issue,,train
/work3/s235253/openaslcropped/AdDxgNZ7nC0-00:10:14.913-00:10:27.293.mp4,AdDxgNZ7nC0-00:10:14.913-00:10:27.293.mp4,1966,AdDxgNZ7nC0-00:10:14.913-00:10:27.293,AdDxgNZ7nC0,00:10:14.913,00:10:27.293,"She said her award is for every kid watching tonight who has a disability, that they are represented.",she said her award is for every kid watching tonight who has a disability that they are represented,,train
/work3/s235253/openaslcropped/0ulVg4h6W9E-00:00:10.176-00:00:11.942.mp4,0ulVg4h6W9E-00:00:10.176-00:00:11.942.mp4,3265,0ulVg4h6W9E-00:00:10.176-00:00:11.942,0ulVg4h6W9E,00:00:10.176,00:00:11.942,Texas Gov.,texas gov.,,train
/work3/s235253/openaslcropped/8n6wq6QS9Js-00:09:06.500-00:09:08.960.mp4,8n6wq6QS9Js-00:09:06.500-00:09:08.960.mp4,14400,8n6wq6QS9Js-00:09:06.500-00:09:08.960,8n6wq6QS9Js,00:09:06.500,00:09:08.960,Thank you for watching Sign1News.,thank you for watching sign1news,,train
/work3/s235253/openaslcropped/9C82salEk7w-00:12:35.796-00:12:37.881.mp4,9C82salEk7w-00:12:35.796-00:12:37.881.mp4,21118,9C82salEk7w-00:12:35.796-00:12:37.881,9C82salEk7w,00:12:35.796,00:12:37.881,But some people weren't satisfied with that.,but some people were n't satisfied with that,,train
/work3/s235253/openaslcropped/yLfw4Ickjcg-00:03:55.340-00:04:02.300.mp4,yLfw4Ickjcg-00:03:55.340-00:04:02.300.mp4,22293,yLfw4Ickjcg-00:03:55.340-00:04:02.300,yLfw4Ickjcg,00:03:55.340,00:04:02.300,And all of the votes were counted by hand!,and all of the votes were counted by hand,,train
/work3/s235253/openaslcropped/0fsBkodUEk0-00:10:25.332-00:10:32.548.mp4,0fsBkodUEk0-00:10:25.332-00:10:32.548.mp4,9398,0fsBkodUEk0-00:10:25.332-00:10:32.548,0fsBkodUEk0,00:10:25.332,00:10:32.548,"Ayres said that the women's team fought hard and did well, we should be proud.",ayres said that the women 's team fought hard and did well we should be proud,,train
/work3/s235253/openaslcropped/eyuQSdSbbp8-00:08:24.903-00:08:28.942.mp4,eyuQSdSbbp8-00:08:24.903-00:08:28.942.mp4,8932,eyuQSdSbbp8-00:08:24.903-00:08:28.942,eyuQSdSbbp8,00:08:24.903,00:08:28.942,"Keep on following ""The Daily Moth"" on Facebook and YouTube.",keep on following the daily moth on facebook and youtube,,train
/work3/s235253/openaslcropped/e0bxKJXsUyw-00:11:30.341-00:11:32.275.mp4,e0bxKJXsUyw-00:11:30.341-00:11:32.275.mp4,17579,e0bxKJXsUyw-00:11:30.341-00:11:32.275,e0bxKJXsUyw,00:11:30.341,00:11:32.275,Your life.,your life,,train
/work3/s235253/openaslcropped/6cF1wysTBio-00:08:15.762-00:08:29.742.mp4,6cF1wysTBio-00:08:15.762-00:08:29.742.mp4,8040,6cF1wysTBio-00:08:15.762-00:08:29.742,6cF1wysTBio,00:08:15.762,00:08:29.742,The EU makes their decisions based on how effectively countries are handling their Covid-19 cases and clearly disapprove of the growing cases in the U.S.,the eu makes their decisions based on how effectively countries are handling their covid-19 cases and clearly disapprove of the growing cases in the u.s.,,train
/work3/s235253/openaslcropped/20L1KcP9Zeo-00:05:17.879-00:05:35.720.mp4,20L1KcP9Zeo-00:05:17.879-00:05:35.720.mp4,23028,20L1KcP9Zeo-00:05:17.879-00:05:35.720,20L1KcP9Zeo,00:05:17.879,00:05:35.720,"Researchers note that is just one case and that several other factors contribute to the effectiveness of cloth face masks including the material used, design and fit and the frequency of washing.",researchers note that is just one case and that several other factors contribute to the effectiveness of cloth face masks including the material used design and fit and the frequency of washing,,train
/work3/s235253/openaslcropped/9sFoofToRqM-00:03:53.125-00:04:09.040.mp4,9sFoofToRqM-00:03:53.125-00:04:09.040.mp4,5200,9sFoofToRqM-00:03:53.125-00:04:09.040,9sFoofToRqM,00:03:53.125,00:04:09.040,"The Trump administration announced that Tax Day, the deadline to file income tax returns, would be moved forward from April 15 to July 15.",the trump administration announced that tax day the deadline to file income tax returns would be moved forward from april 15 to july 15,,train
/work3/s235253/openaslcropped/4CZCJPhojUc-00:15:03.318-00:15:09.408.mp4,4CZCJPhojUc-00:15:03.318-00:15:09.408.mp4,89,4CZCJPhojUc-00:15:03.318-00:15:09.408,4CZCJPhojUc,00:15:03.318,00:15:09.408,The homeless victims were sleeping on the streets when they were assaulted.,the homeless victims were sleeping on the streets when they were assaulted,,train
/work3/s235253/openaslcropped/0ozA6CspdcQ-00:05:35.040-00:05:47.680.mp4,0ozA6CspdcQ-00:05:35.040-00:05:47.680.mp4,21494,0ozA6CspdcQ-00:05:35.040-00:05:47.680,0ozA6CspdcQ,00:05:35.040,00:05:47.680,Recently Sign1News photojournalist Martha Anger and I had the opportunity to witness an amazing event.,recently sign1news photojournalist martha anger and i had the opportunity to witness an amazing event,,train
/work3/s235253/openaslcropped/fTpH5m4OTw4-00:10:51.232-00:10:55.071.mp4,fTpH5m4OTw4-00:10:51.232-00:10:55.071.mp4,6996,fTpH5m4OTw4-00:10:51.232-00:10:55.071,fTpH5m4OTw4,00:10:51.232,00:10:55.071,The ILY handshape is firm and doesn't move.,the ily handshape is firm and does n't move,,train
/work3/s235253/openaslcropped/j2iRHiIYtTg-00:02:02.956-00:02:03.890.mp4,j2iRHiIYtTg-00:02:02.956-00:02:03.890.mp4,8568,j2iRHiIYtTg-00:02:02.956-00:02:03.890,j2iRHiIYtTg,00:02:02.956,00:02:03.890,They don't.,they do n't,,train
/work3/s235253/openaslcropped/0QgDWB3M47g-00:10:08.177-00:10:09.193.mp4,0QgDWB3M47g-00:10:08.177-00:10:09.193.mp4,17835,0QgDWB3M47g-00:10:08.177-00:10:09.193,0QgDWB3M47g,00:10:08.177,00:10:09.193,Your life.,your life,,train
/work3/s235253/openaslcropped/eK0qbGyQ-eA-00:00:15.765-00:00:18.809.mp4,eK0qbGyQ-eA-00:00:15.765-00:00:18.809.mp4,19532,eK0qbGyQ-eA-00:00:15.765-00:00:18.809,eK0qbGyQ-eA,00:00:15.765,00:00:18.809,Are you ready for today s news?,are you ready for today s news,,train
/work3/s235253/openaslcropped/cvqbe6xyT7Y-00:02:15.301-00:02:36.956.mp4,cvqbe6xyT7Y-00:02:15.301-00:02:36.956.mp4,9448,cvqbe6xyT7Y-00:02:15.301-00:02:36.956,cvqbe6xyT7Y,00:02:15.301,00:02:36.956,"Authorities said they would identify the deceased individual after an autopsy and said the body appears to have suffered ""thermal injury.""",authorities said they would identify the deceased individual after an autopsy and said the body appears to have suffered thermal injury,,train
/work3/s235253/openaslcropped/dZQp7OeNINo-00:02:19.171-00:02:25.412.mp4,dZQp7OeNINo-00:02:19.171-00:02:25.412.mp4,19951,dZQp7OeNINo-00:02:19.171-00:02:25.412,dZQp7OeNINo,00:02:19.171,00:02:25.412,"LGBTQ+ education is not fully instilled, so many are suppressing their identities.",lgbtq+ education is not fully instilled so many are suppressing their identities,,train
/work3/s235253/openaslcropped/3TEQLFpSk2I-00:01:04.340-00:01:10.040.mp4,3TEQLFpSk2I-00:01:04.340-00:01:10.040.mp4,12866,3TEQLFpSk2I-00:01:04.340-00:01:10.040,3TEQLFpSk2I,00:01:04.340,00:01:10.040,"Russell worked at a group home in the Tampa, Florida area.",russell worked at a group home in the tampa florida area,,train
/work3/s235253/openaslcropped/D9HR4q0vbwE-00:28:20.906-00:28:34.711.mp4,D9HR4q0vbwE-00:28:20.906-00:28:34.711.mp4,21345,D9HR4q0vbwE-00:28:20.906-00:28:34.711,D9HR4q0vbwE,00:28:20.906,00:28:34.711,"So, we can see that it's a very tense situation between MDE administrators, the Michigan School for the Deaf administrators, and members of the MSD community.",so we can see that it 's a very tense situation between mde administrators the michigan school for the deaf administrators and members of the msd community,,train
/work3/s235253/openaslcropped/ApwxdbyKZM8-00:13:02.539-00:13:05.500.mp4,ApwxdbyKZM8-00:13:02.539-00:13:05.500.mp4,13177,ApwxdbyKZM8-00:13:02.539-00:13:05.500,ApwxdbyKZM8,00:13:02.539,00:13:05.500,Thank you for watching Sign1News live.,thank you for watching sign1news live,,train
/work3/s235253/openaslcropped/0ozA6CspdcQ-00:05:20.639-00:05:28.639.mp4,0ozA6CspdcQ-00:05:20.639-00:05:28.639.mp4,21398,0ozA6CspdcQ-00:05:20.639-00:05:28.639,0ozA6CspdcQ,00:05:20.639,00:05:28.639,The win means England is headed to the World Cup semifinals for the first time since 1990.,the win means england is headed to the world cup semifinals for the first time since 1990,,train
/work3/s235253/openaslcropped/0HzztPiFelY-00:09:04.125-00:09:06.211.mp4,0HzztPiFelY-00:09:04.125-00:09:06.211.mp4,21259,0HzztPiFelY-00:09:04.125-00:09:06.211,0HzztPiFelY,00:09:04.125,00:09:06.211,The link is in the transcript.,the link is in the transcript,,train
/work3/s235253/openaslcropped/G3zfes_ZL5U-00:09:45.150-00:09:48.288.mp4,G3zfes_ZL5U-00:09:45.150-00:09:48.288.mp4,2237,G3zfes_ZL5U-00:09:45.150-00:09:48.288,G3zfes_ZL5U,00:09:45.150,00:09:48.288,That's all for this week.,that 's all for this week,,train
/work3/s235253/openaslcropped/ALW91e6WPTU-00:02:53.205-00:02:56.276.mp4,ALW91e6WPTU-00:02:53.205-00:02:56.276.mp4,4073,ALW91e6WPTU-00:02:53.205-00:02:56.276,ALW91e6WPTU,00:02:53.205,00:02:56.276,"Many ask me ""What is Black ASL?""",many ask me what is black asl,,train
/work3/s235253/openaslcropped/CjWTln_pa2E-00:04:29.000-00:04:44.379.mp4,CjWTln_pa2E-00:04:29.000-00:04:44.379.mp4,16416,CjWTln_pa2E-00:04:29.000-00:04:44.379,CjWTln_pa2E,00:04:29.000,00:04:44.379,"Here in Georgia law enforcement officials and Deaf advocates are making sure Deaf and hard of hearing residents, Deaf caregivers Deaf educators and sign language interpreters are prepared.",here in georgia law enforcement officials and deaf advocates are making sure deaf and hard of hearing residents deaf caregivers deaf educators and sign language interpreters are prepared,,train
/work3/s235253/openaslcropped/0JWnUGQrtIs-00:06:34.740-00:06:36.959.mp4,0JWnUGQrtIs-00:06:34.740-00:06:36.959.mp4,23189,0JWnUGQrtIs-00:06:34.740-00:06:36.959,0JWnUGQrtIs,00:06:34.740,00:06:36.959,Cheers!,cheers,,train
/work3/s235253/openaslcropped/B7ovyGxt_xk-00:03:29.539-00:03:34.520.mp4,B7ovyGxt_xk-00:03:29.539-00:03:34.520.mp4,3499,B7ovyGxt_xk-00:03:29.539-00:03:34.520,B7ovyGxt_xk,00:03:29.539,00:03:34.520,"It takes hard work, consistency, and not giving up to get your dreams.",it takes hard work consistency and not giving up to get your dreams,,train
/work3/s235253/openaslcropped/zjhom8jHY3s-00:01:09.200-00:01:15.519.mp4,zjhom8jHY3s-00:01:09.200-00:01:15.519.mp4,15251,zjhom8jHY3s-00:01:09.200-00:01:15.519,zjhom8jHY3s,00:01:09.200,00:01:15.519,"It turned out to be a pink t-shirt with the words ""Future Princess Hero"" printed on the front.",it turned out to be a pink t shirt with the words future princess hero printed on the front,,train
/work3/s235253/openaslcropped/ftjAL7MnqsE-00:06:16.910-00:06:23.449.mp4,ftjAL7MnqsE-00:06:16.910-00:06:23.449.mp4,156,ftjAL7MnqsE-00:06:16.910-00:06:23.449,ftjAL7MnqsE,00:06:16.910,00:06:23.449,This is close to the Camp Taloali site.,this is close to the camp taloali site,,train
/work3/s235253/openaslcropped/5udliYZHcX4-00:02:44.038-00:03:03.682.mp4,5udliYZHcX4-00:02:44.038-00:03:03.682.mp4,5563,5udliYZHcX4-00:02:44.038-00:03:03.682,5udliYZHcX4,00:02:44.038,00:03:03.682,"Today is Florida's first day for early in-person voting and there were 366,000 ballots cast today, which is a record for opening day for Florida.","today is florida 's first day for early in person voting and there were 366,000 ballots cast today which is a record for opening day for florida",,train
/work3/s235253/openaslcropped/9GhUO_jopI0-00:01:25.840-00:01:35.900.mp4,9GhUO_jopI0-00:01:25.840-00:01:35.900.mp4,21914,9GhUO_jopI0-00:01:25.840-00:01:35.900,9GhUO_jopI0,00:01:25.840,00:01:35.900,The medical examiner says the individuals did not have any known travel histories and that it is presumed they contracted the virus from community spread.,the medical examiner says the individuals did not have any known travel histories and that it is presumed they contracted the virus from community spread,,train
/work3/s235253/openaslcropped/FmuUP-ysNRY-00:11:39.566-00:11:47.506.mp4,FmuUP-ysNRY-00:11:39.566-00:11:47.506.mp4,8422,FmuUP-ysNRY-00:11:39.566-00:11:47.506,FmuUP-ysNRY,00:11:39.566,00:11:47.506,The tenants at the Ritter house then moved out quickly.,the tenants at the ritter house then moved out quickly,,train
/work3/s235253/openaslcropped/D9HR4q0vbwE-00:12:57.067-00:13:04.950.mp4,D9HR4q0vbwE-00:12:57.067-00:13:04.950.mp4,20708,D9HR4q0vbwE-00:12:57.067-00:13:04.950,D9HR4q0vbwE,00:12:57.067,00:13:04.950,I eventually thought of this comparative essay between pole vaulting and living with my deafness.,i eventually thought of this comparative essay between pole vaulting and living with my deafness,,train
/work3/s235253/openaslcropped/4CZCJPhojUc-00:15:09.408-00:15:12.702.mp4,4CZCJPhojUc-00:15:09.408-00:15:12.702.mp4,88,4CZCJPhojUc-00:15:09.408-00:15:12.702,4CZCJPhojUc,00:15:09.408,00:15:12.702,A fifth person was injured.,a fifth person was injured,,train
/work3/s235253/openaslcropped/Be7Kg0uuaBo-00:01:48.459-00:01:53.840.mp4,Be7Kg0uuaBo-00:01:48.459-00:01:53.840.mp4,16130,Be7Kg0uuaBo-00:01:48.459-00:01:53.840,Be7Kg0uuaBo,00:01:48.459,00:01:53.840,"In this week's vlog, Jethro introduces us to one of his biggest supporters.",in this week 's vlog jethro introduces us to one of his biggest supporters,,train
/work3/s235253/openaslcropped/zCCUZIqwDJw-00:10:58.820-00:11:10.940.mp4,zCCUZIqwDJw-00:10:58.820-00:11:10.940.mp4,16258,zCCUZIqwDJw-00:10:58.820-00:11:10.940,zCCUZIqwDJw,00:10:58.820,00:11:10.940,People are recklessly wielding scissors and hair clippers and they don't care what the results look like because everyone is in the same hair boat with no place to go.,people are recklessly wielding scissors and hair clippers and they do n't care what the results look like because everyone is in the same hair boat with no place to go,,train
